# model_ID,resid_ID, disk_angle, dist2sk, disk2surf, vol
0,1,20,180,90,233210000
0,2,11,144,118,233210000
0,3,3,76,138,233210000
0,4,31,13,181,233210000
0,5,10,222,67,233210000
0,6,5,94,94,233210000
0,7,39,79,132,233210000
0,8,71,146,78,233210000
0,9,50,188,91,233210000
0,10,20,227,77,233210000
0,11,37,186,65,233210000
0,12,34,232,30,233210000
0,13,26,94,89,233210000
0,14,22,5,164,233210000
0,15,36,84,138,233210000
0,16,15,123,128,233210000
0,17,12,117,74,233210000
0,18,17,373,18,233210000
0,19,14,160,91,233210000
0,20,52,116,106,233210000
0,21,21,73,143,233210000
0,22,23,64,161,233210000
0,23,4,136,146,233210000
0,24,60,96,113,233210000
0,25,65,92,117,233210000
0,26,17,137,102,233210000
0,27,3,127,101,233210000
0,28,30,97,119,233210000
0,29,39,161,71,233210000
0,30,72,47,141,233210000
0,31,35,57,151,233210000
0,32,0,83,126,233210000
0,33,20,122,106,233210000
0,34,49,47,175,233210000
0,35,25,82,138,233210000
0,36,51,84,148,233210000
0,37,48,16,204,233210000
0,38,51,176,78,233210000
0,39,29,180,95,233210000
1,1,18,83,143,1227500000
1,2,0,288,69,1227500000
1,3,27,323,127,1227500000
1,4,39,393,89,1227500000
1,5,33,139,186,1227500000
1,6,2,90,98,1227500000
1,7,4,200,85,1227500000
1,8,4,86,95,1227500000
1,9,11,67,154,1227500000
1,10,56,157,118,1227500000
1,11,22,66,193,1227500000
1,12,43,115,112,1227500000
1,13,23,267,110,1227500000
1,14,33,327,11,1227500000
1,15,3,76,137,1227500000
1,16,37,268,78,1227500000
1,17,28,207,118,1227500000
1,18,51,214,102,1227500000
1,19,31,227,46,1227500000
1,20,58,190,112,1227500000
1,21,5,119,168,1227500000
1,22,56,135,137,1227500000
1,23,46,125,134,1227500000
1,24,18,99,156,1227500000
1,25,45,107,130,1227500000
1,26,37,211,99,1227500000
1,27,50,148,114,1227500000
1,28,12,21,161,1227500000
1,29,3,17,169,1227500000
1,30,41,315,68,1227500000
1,31,58,198,121,1227500000
1,32,4,187,87,1227500000
1,33,12,294,47,1227500000
1,34,69,265,72,1227500000
1,35,78,221,77,1227500000
1,36,47,200,74,1227500000
1,37,6,139,83,1227500000
1,38,39,138,135,1227500000
1,39,10,252,49,1227500000
1,40,4,112,112,1227500000
1,41,65,20,193,1227500000
1,42,42,106,134,1227500000
1,43,0,95,124,1227500000
1,44,15,118,103,1227500000
1,45,64,146,70,1227500000
1,46,24,36,150,1227500000
1,47,0,76,112,1227500000
1,48,25,184,94,1227500000
1,49,17,131,142,1227500000
1,50,13,113,154,1227500000
1,51,48,198,107,1227500000
1,52,44,148,149,1227500000
1,53,17,201,72,1227500000
1,54,30,202,205,1227500000
1,55,7,212,112,1227500000
1,56,0,158,133,1227500000
1,57,30,141,140,1227500000
1,58,53,82,148,1227500000
1,59,20,78,106,1227500000
1,60,29,188,109,1227500000
1,61,16,180,92,1227500000
1,62,60,191,104,1227500000
1,63,56,138,190,1227500000
1,64,24,246,136,1227500000
1,65,25,253,139,1227500000
1,66,43,231,125,1227500000
1,67,59,168,106,1227500000
1,68,22,152,160,1227500000
1,69,70,176,178,1227500000
1,70,48,227,137,1227500000
1,71,56,254,103,1227500000
1,72,74,186,103,1227500000
1,73,16,267,77,1227500000
1,74,46,75,158,1227500000
1,75,16,85,163,1227500000
1,76,53,143,143,1227500000
1,77,38,200,100,1227500000
1,78,67,73,232,1227500000
1,79,32,100,99,1227500000
1,80,33,18,178,1227500000
1,81,11,100,130,1227500000
1,82,18,87,135,1227500000
1,83,55,70,157,1227500000
1,84,26,66,138,1227500000
1,85,69,35,161,1227500000
1,86,20,102,114,1227500000
1,87,8,89,141,1227500000
1,88,20,121,118,1227500000
1,89,18,67,116,1227500000
1,90,39,153,122,1227500000
1,91,55,76,144,1227500000
1,92,20,22,146,1227500000
1,93,46,42,116,1227500000
1,94,72,39,163,1227500000
1,95,28,87,149,1227500000
1,96,61,96,180,1227500000
1,97,48,75,112,1227500000
1,98,62,33,105,1227500000
1,99,35,148,136,1227500000
1,100,68,167,145,1227500000
1,101,34,179,105,1227500000
1,102,5,189,112,1227500000
1,103,30,159,91,1227500000
1,104,42,170,149,1227500000
1,105,12,103,109,1227500000
1,106,51,41,169,1227500000
1,107,77,44,159,1227500000
1,108,46,20,167,1227500000
1,109,2,97,100,1227500000
1,110,64,286,72,1227500000
1,111,7,381,123,1227500000
1,112,12,104,116,1227500000
1,113,18,113,98,1227500000
1,114,13,43,183,1227500000
1,115,51,268,117,1227500000
1,116,21,231,116,1227500000
1,117,25,154,114,1227500000
1,118,4,218,63,1227500000
1,119,39,110,120,1227500000
1,120,68,25,186,1227500000
1,121,23,113,120,1227500000
1,122,33,155,111,1227500000
1,123,48,54,224,1227500000
1,124,11,174,85,1227500000
1,125,28,150,142,1227500000
1,126,46,66,184,1227500000
1,127,13,292,74,1227500000
1,128,38,109,173,1227500000
1,129,21,239,116,1227500000
1,130,0,51,162,1227500000
1,131,54,70,192,1227500000
1,132,21,26,179,1227500000
1,133,56,116,128,1227500000
1,134,44,11,199,1227500000
1,135,23,57,156,1227500000
1,136,7,80,207,1227500000
1,137,75,79,182,1227500000
1,138,45,162,126,1227500000
1,139,46,142,100,1227500000
1,140,17,59,138,1227500000
1,141,8,113,129,1227500000
1,142,72,87,145,1227500000
1,143,30,142,130,1227500000
1,144,46,110,153,1227500000
1,145,51,25,193,1227500000
1,146,40,138,131,1227500000
1,147,32,83,123,1227500000
1,148,2,170,151,1227500000
1,149,50,110,181,1227500000
1,150,71,173,94,1227500000
1,151,15,144,133,1227500000
1,152,1,197,119,1227500000
1,153,5,22,224,1227500000
1,154,32,126,166,1227500000
1,155,76,67,202,1227500000
1,156,1,70,188,1227500000
1,157,75,119,189,1227500000
1,158,26,112,110,1227500000
1,159,36,50,122,1227500000
1,160,2,187,152,1227500000
1,161,42,220,114,1227500000
1,162,24,203,108,1227500000
1,163,20,254,98,1227500000
1,164,39,274,78,1227500000
1,165,1,296,101,1227500000
1,166,62,226,175,1227500000
1,167,20,197,110,1227500000
1,168,8,225,129,1227500000
1,169,72,312,108,1227500000
1,170,7,230,177,1227500000
1,171,47,323,69,1227500000
1,172,55,228,147,1227500000
1,173,35,139,117,1227500000
1,174,49,294,98,1227500000
1,175,15,322,104,1227500000
1,176,36,238,156,1227500000
1,177,23,12,192,1227500000
1,178,20,98,109,1227500000
1,179,20,36,136,1227500000
1,180,22,141,126,1227500000
1,181,20,46,183,1227500000
1,182,37,225,73,1227500000
1,183,8,68,215,1227500000
1,184,23,137,124,1227500000
1,185,18,215,80,1227500000
1,186,3,125,123,1227500000
1,187,26,169,108,1227500000
1,188,5,124,144,1227500000
1,189,73,133,156,1227500000
1,190,11,121,133,1227500000
1,191,31,212,130,1227500000
1,192,73,271,126,1227500000
1,193,72,162,161,1227500000
1,194,21,107,139,1227500000
1,195,17,234,80,1227500000
1,196,4,246,66,1227500000
1,197,52,159,120,1227500000
1,198,50,212,148,1227500000
1,199,64,286,136,1227500000
1,200,38,242,115,1227500000
1,201,22,181,167,1227500000
1,202,13,336,85,1227500000
1,203,39,263,108,1227500000
1,204,18,145,81,1227500000
1,205,17,317,47,1227500000
1,206,40,234,134,1227500000
1,207,80,305,53,1227500000
1,208,17,114,130,1227500000
1,209,19,138,116,1227500000
1,210,21,34,189,1227500000
1,211,33,65,127,1227500000
1,212,4,73,126,1227500000
1,213,63,34,162,1227500000
1,214,18,99,88,1227500000
1,215,19,64,124,1227500000
1,216,23,49,222,1227500000
1,217,51,296,98,1227500000
1,218,69,233,127,1227500000
2,1,33,170,86,139130000
2,2,65,139,110,139130000
2,3,56,77,170,139130000
2,4,43,81,145,139130000
2,5,19,259,30,139130000
2,6,37,377,121,139130000
2,7,13,321,83,139130000
2,8,33,228,80,139130000
2,9,38,152,107,139130000
2,10,36,106,136,139130000
2,11,2,161,96,139130000
2,12,4,268,103,139130000
2,13,43,55,191,139130000
2,14,0,134,118,139130000
2,15,26,108,127,139130000
2,16,37,116,95,139130000
2,17,3,146,126,139130000
2,18,44,131,149,139130000
2,19,64,63,150,139130000
2,20,62,120,141,139130000
2,21,49,176,111,139130000
2,22,45,89,139,139130000
2,23,39,105,124,139130000
2,24,67,171,160,139130000
2,25,42,204,137,139130000
2,26,30,275,107,139130000
2,27,44,245,87,139130000
3,1,4,127,162,695940000
3,2,45,475,86,695940000
3,3,65,69,110,695940000
3,4,17,100,146,695940000
3,5,54,201,68,695940000
3,6,78,344,106,695940000
3,7,6,300,18,695940000
3,8,24,284,108,695940000
3,9,62,371,49,695940000
3,10,28,155,151,695940000
3,11,36,152,113,695940000
3,12,13,101,67,695940000
3,13,24,413,54,695940000
3,14,24,210,76,695940000
3,15,2,146,119,695940000
3,16,50,163,113,695940000
3,17,63,125,175,695940000
3,18,24,55,149,695940000
3,19,18,175,65,695940000
3,20,59,408,66,695940000
3,21,40,132,115,695940000
3,22,13,97,126,695940000
3,23,10,71,99,695940000
3,24,41,40,127,695940000
3,25,67,30,110,695940000
3,26,30,91,100,695940000
3,27,30,113,77,695940000
3,28,15,272,39,695940000
3,29,9,30,162,695940000
3,30,39,107,146,695940000
3,31,73,144,154,695940000
3,32,12,60,121,695940000
3,33,39,129,89,695940000
3,34,56,85,134,695940000
3,35,35,224,134,695940000
3,36,54,85,210,695940000
3,37,73,180,140,695940000
3,38,39,169,65,695940000
3,39,55,385,27,695940000
3,40,9,36,138,695940000
3,41,25,9,145,695940000
3,42,30,20,153,695940000
3,43,41,278,116,695940000
3,44,0,254,108,695940000
3,45,7,288,112,695940000
3,46,64,502,149,695940000
3,47,24,154,84,695940000
3,48,8,94,173,695940000
3,49,2,147,130,695940000
3,50,46,170,94,695940000
