# model_ID,resid_ID, disk_angle, dist2sk, disk2surf, vol
0,1,4,633,31,3580600000
0,2,38,455,40,3580600000
0,3,67,291,141,3580600000
0,4,41,775,19,3580600000
0,5,38,318,219,3580600000
0,6,0,254,331,3580600000
0,7,3,867,17,3580600000
0,8,31,587,85,3580600000
0,9,11,450,80,3580600000
0,10,0,620,36,3580600000
0,11,32,962,20,3580600000
0,12,18,884,92,3580600000
0,13,15,318,112,3580600000
0,14,10,176,142,3580600000
0,15,33,240,153,3580600000
0,16,74,763,199,3580600000
0,17,77,241,343,3580600000
0,18,18,691,76,3580600000
0,19,22,635,130,3580600000
0,20,27,462,78,3580600000
0,21,38,407,115,3580600000
0,22,5,727,75,3580600000
0,23,17,647,81,3580600000
0,24,50,923,113,3580600000
0,25,18,386,140,3580600000
0,26,13,305,190,3580600000
0,27,5,372,165,3580600000
0,28,19,442,304,3580600000
0,29,6,394,358,3580600000
0,30,38,444,56,3580600000
0,31,57,694,211,3580600000
0,32,2,659,106,3580600000
0,33,39,224,271,3580600000
0,34,64,218,296,3580600000
0,35,71,285,184,3580600000
0,36,12,410,122,3580600000
0,37,33,253,206,3580600000
0,38,62,57,353,3580600000
0,39,77,568,145,3580600000
0,40,53,26,354,3580600000
0,41,0,440,120,3580600000
0,42,33,346,314,3580600000
0,43,53,857,110,3580600000
0,44,6,128,310,3580600000
0,45,82,57,291,3580600000
0,46,1,277,146,3580600000
0,47,74,203,338,3580600000
0,48,30,378,108,3580600000
0,49,42,981,96,3580600000
0,50,68,1060,35,3580600000
0,51,45,1130,26,3580600000
0,52,48,358,176,3580600000
0,53,8,437,86,3580600000
0,54,3,247,131,3580600000
0,55,64,899,95,3580600000
0,56,46,841,183,3580600000
0,57,63,854,181,3580600000
0,58,2,856,139,3580600000
0,59,63,861,199,3580600000
0,60,34,113,253,3580600000
0,61,34,410,95,3580600000
0,62,13,217,197,3580600000
0,63,5,255,374,3580600000
0,64,29,250,450,3580600000
0,65,51,421,156,3580600000
0,66,49,415,138,3580600000
0,67,47,257,226,3580600000
0,68,10,327,176,3580600000
0,69,27,253,220,3580600000
0,70,40,318,169,3580600000
0,71,3,290,165,3580600000
0,72,28,626,312,3580600000
0,73,31,462,220,3580600000
0,74,0,447,132,3580600000
0,75,60,416,226,3580600000
0,76,46,771,157,3580600000
0,77,20,857,92,3580600000
0,78,21,772,167,3580600000
0,79,20,684,311,3580600000
0,80,59,620,315,3580600000
0,81,38,637,277,3580600000
0,82,7,626,273,3580600000
0,83,17,754,285,3580600000
0,84,52,767,272,3580600000
0,85,48,818,224,3580600000
0,86,53,761,241,3580600000
0,87,29,869,149,3580600000
0,88,40,363,189,3580600000
0,89,28,323,247,3580600000
0,90,35,393,228,3580600000
0,91,14,390,362,3580600000
0,92,6,407,312,3580600000
0,93,18,352,390,3580600000
0,94,6,580,16,3580600000
0,95,50,358,120,3580600000
0,96,1,345,134,3580600000
0,97,42,288,145,3580600000
0,98,10,162,204,3580600000
0,99,21,121,236,3580600000
0,100,29,545,15,3580600000
0,101,15,99,280,3580600000
0,102,6,977,150,3580600000
0,103,34,376,94,3580600000
0,104,40,417,134,3580600000
0,105,52,583,174,3580600000
0,106,25,632,92,3580600000
0,107,0,618,103,3580600000
0,108,20,548,206,3580600000
0,109,15,78,271,3580600000
0,110,25,112,317,3580600000
0,111,9,174,194,3580600000
0,112,41,581,114,3580600000
0,113,20,971,112,3580600000
0,114,15,962,90,3580600000
0,115,4,939,112,3580600000
0,116,9,382,178,3580600000
0,117,25,318,273,3580600000
0,118,5,285,270,3580600000
0,119,43,596,261,3580600000
0,120,70,649,335,3580600000
0,121,34,679,222,3580600000
0,122,9,356,168,3580600000
0,123,56,366,138,3580600000
0,124,83,782,168,3580600000
0,125,18,842,98,3580600000
0,126,79,785,133,3580600000
0,127,49,849,84,3580600000
0,128,46,717,125,3580600000
0,129,49,640,266,3580600000
0,130,58,645,306,3580600000
0,131,36,562,187,3580600000
0,132,13,654,119,3580600000
0,133,16,316,244,3580600000
0,134,44,381,159,3580600000
0,135,27,436,130,3580600000
0,136,10,605,20,3580600000
0,137,73,745,215,3580600000
0,138,62,808,145,3580600000
0,139,76,761,218,3580600000
0,140,54,757,185,3580600000
0,141,48,687,281,3580600000
0,142,59,775,111,3580600000
0,143,36,255,210,3580600000
0,144,0,281,200,3580600000
0,145,34,265,163,3580600000
0,146,12,250,228,3580600000
0,147,64,214,143,3580600000
0,148,20,852,162,3580600000
0,149,31,921,115,3580600000
0,150,43,268,318,3580600000
0,151,79,233,405,3580600000
0,152,38,310,426,3580600000
0,153,26,366,121,3580600000
0,154,23,374,121,3580600000
0,155,63,302,211,3580600000
0,156,20,463,321,3580600000
0,157,37,473,79,3580600000
0,158,78,394,68,3580600000
0,159,49,482,237,3580600000
0,160,28,245,208,3580600000
0,161,18,299,131,3580600000
0,162,10,727,151,3580600000
0,163,65,693,226,3580600000
0,164,8,640,216,3580600000
0,165,84,703,182,3580600000
0,166,20,745,87,3580600000
0,167,33,692,174,3580600000
0,168,56,697,73,3580600000
0,169,46,654,128,3580600000
0,170,50,599,194,3580600000
0,171,67,645,232,3580600000
0,172,42,455,236,3580600000
0,173,66,449,157,3580600000
0,174,31,208,269,3580600000
0,175,32,165,283,3580600000
0,176,38,810,77,3580600000
0,177,8,681,191,3580600000
0,178,59,880,36,3580600000
0,179,9,738,133,3580600000
0,180,12,277,143,3580600000
0,181,24,289,152,3580600000
0,182,50,246,166,3580600000
0,183,46,341,87,3580600000
0,184,9,305,175,3580600000
0,185,30,387,204,3580600000
0,186,5,278,107,3580600000
0,187,0,199,117,3580600000
0,188,21,556,239,3580600000
0,189,21,583,333,3580600000
0,190,3,612,278,3580600000
0,191,79,564,287,3580600000
0,192,40,627,147,3580600000
0,193,63,697,176,3580600000
0,194,30,614,69,3580600000
0,195,30,371,157,3580600000
0,196,15,362,158,3580600000
0,197,26,211,256,3580600000
0,198,26,186,184,3580600000
0,199,40,195,172,3580600000
0,200,15,218,197,3580600000
0,201,14,126,217,3580600000
0,202,1,73,276,3580600000
0,203,3,53,258,3580600000
0,204,16,160,204,3580600000
0,205,36,216,208,3580600000
0,206,45,148,316,3580600000
0,207,4,292,209,3580600000
0,208,6,704,75,3580600000
0,209,50,825,151,3580600000
0,210,6,788,139,3580600000
0,211,13,538,140,3580600000
0,212,40,541,114,3580600000
0,213,45,500,347,3580600000
0,214,74,586,255,3580600000
0,215,38,425,392,3580600000
0,216,72,478,295,3580600000
0,217,41,139,330,3580600000
0,218,46,156,289,3580600000
0,219,22,233,145,3580600000
0,220,24,275,107,3580600000
0,221,74,179,251,3580600000
0,222,11,239,204,3580600000
0,223,21,255,207,3580600000
0,224,23,304,172,3580600000
0,225,11,316,183,3580600000
0,226,2,333,227,3580600000
0,227,29,334,225,3580600000
0,228,31,284,211,3580600000
0,229,1,396,140,3580600000
0,230,9,209,181,3580600000
0,231,0,288,101,3580600000
0,232,18,253,121,3580600000
0,233,57,53,344,3580600000
0,234,35,83,306,3580600000
0,235,3,141,226,3580600000
0,236,48,204,376,3580600000
0,237,66,191,329,3580600000
0,238,36,165,283,3580600000
0,239,0,439,257,3580600000
0,240,61,254,264,3580600000
0,241,27,306,212,3580600000
0,242,22,220,300,3580600000
0,243,28,330,266,3580600000
0,244,57,269,305,3580600000
0,245,1,732,121,3580600000
0,246,21,707,115,3580600000
0,247,34,702,154,3580600000
0,248,15,599,59,3580600000
0,249,12,946,121,3580600000
0,250,15,945,150,3580600000
0,251,13,778,235,3580600000
0,252,39,731,158,3580600000
0,253,7,769,154,3580600000
0,254,45,678,244,3580600000
0,255,19,739,229,3580600000
0,256,31,817,197,3580600000
0,257,31,809,187,3580600000
0,258,11,404,329,3580600000
0,259,26,459,359,3580600000
0,260,15,319,229,3580600000
0,261,40,219,339,3580600000
0,262,8,310,243,3580600000
0,263,26,216,347,3580600000
