# model_ID,resid_ID, disk_angle, dist2sk, disk2surf, vol
1,33,44,61,234,503050000
1,34,18,3,263,503050000
1,35,22,57,180,503050000
1,36,20,40,196,503050000
1,37,35,68,166,503050000
1,38,36,95,174,503050000
1,39,0,121,146,503050000
1,40,3,135,133,503050000
1,41,36,125,141,503050000
1,42,7,74,154,503050000
1,43,31,68,161,503050000
1,44,56,70,176,503050000
1,45,2,53,160,503050000
1,46,57,194,85,503050000
1,47,57,97,132,503050000
1,48,23,75,143,503050000
1,49,43,23,172,503050000
1,50,24,52,182,503050000
1,51,51,94,151,503050000
1,52,22,183,99,503050000
1,53,48,190,139,503050000
1,54,44,148,137,503050000
1,55,78,110,219,503050000
1,56,59,136,164,503050000
1,57,48,193,35,503050000
1,58,6,387,57,503050000
1,59,23,146,109,503050000
1,60,31,217,91,503050000
1,61,33,67,170,503050000
1,62,3,500,26,503050000
1,63,43,203,88,503050000
1,64,29,370,78,503050000
1,65,7,282,85,503050000
1,66,17,118,117,503050000
1,67,26,169,112,503050000
1,68,36,361,51,503050000
1,69,69,217,148,503050000
1,70,59,282,79,503050000
1,71,60,176,129,503050000
1,72,42,245,105,503050000
1,73,30,160,184,503050000
1,74,13,38,221,503050000
1,75,70,98,204,503050000
1,76,17,117,148,503050000
1,77,17,80,162,503050000
1,78,44,299,41,503050000
1,79,4,87,157,503050000
1,80,9,84,154,503050000
1,81,63,76,143,503050000
1,82,24,61,186,503050000
1,83,82,51,153,503050000
1,84,4,10,165,503050000
1,85,50,375,133,503050000
1,86,30,436,76,503050000
1,87,54,428,75,503050000
1,88,15,430,57,503050000
1,89,2,260,125,503050000
1,90,6,281,112,503050000
1,91,55,199,114,503050000
2,1,5,122,145,138220000
2,2,36,269,102,138220000
2,3,26,229,115,138220000
2,4,3,210,102,138220000
2,5,54,167,121,138220000
2,6,23,221,107,138220000
2,7,0,213,102,138220000
2,8,83,235,84,138220000
2,9,38,142,138,138220000
2,10,36,132,137,138220000
2,11,34,78,185,138220000
2,12,40,75,193,138220000
2,13,41,171,111,138220000
2,14,61,128,137,138220000
2,15,44,160,140,138220000
2,16,70,203,95,138220000
2,17,24,122,141,138220000
2,18,15,205,111,138220000
2,19,50,116,137,138220000
2,20,24,242,86,138220000
2,21,34,63,173,138220000
2,22,23,85,164,138220000
3,1,49,141,93,184860000
3,2,64,105,172,184860000
3,3,4,49,223,184860000
3,4,8,146,98,184860000
3,5,42,165,81,184860000
3,6,19,125,133,184860000
3,7,44,107,144,184860000
3,8,82,54,207,184860000
3,9,5,4,122,184860000
3,10,37,144,126,184860000
3,11,27,171,167,184860000
3,12,18,225,100,184860000
3,13,15,223,91,184860000
3,14,63,122,184,184860000
3,15,5,143,139,184860000
3,16,26,141,152,184860000
3,17,21,13,240,184860000
3,18,8,32,186,184860000
3,19,35,24,175,184860000
3,20,19,100,116,184860000
3,21,57,36,143,184860000
3,22,54,186,124,184860000
3,23,20,136,152,184860000
3,24,56,129,140,184860000
3,25,4,106,169,184860000
3,26,1,194,99,184860000
3,27,66,194,133,184860000
3,28,62,216,122,184860000
3,29,71,187,123,184860000
3,30,3,196,140,184860000
3,31,23,205,12,184860000
3,32,26,339,43,184860000
3,33,11,45,137,184860000
4,1,30,188,96,107930000
4,2,29,274,37,107930000
4,3,38,95,156,107930000
