# model_ID,resid_ID, disk_angle, dist2sk, disk2surf, vol
0,1,53,153,127,123610000
0,2,39,325,56,123610000
0,3,32,265,114,123610000
0,4,61,230,98,123610000
0,5,19,231,125,123610000
0,6,8,200,134,123610000
0,7,10,65,207,123610000
0,8,30,123,149,123610000
0,9,31,107,169,123610000
0,10,40,91,215,123610000
0,11,29,96,183,123610000
0,12,49,82,139,123610000
0,13,4,153,122,123610000
0,14,69,108,134,123610000
0,15,9,230,108,123610000
0,16,53,197,129,123610000
0,17,54,134,181,123610000
1,1,19,59,203,592590000
1,2,7,295,91,592590000
1,3,12,294,11,592590000
1,4,12,56,191,592590000
1,5,34,92,182,592590000
1,6,10,294,115,592590000
1,7,21,295,100,592590000
1,8,22,259,115,592590000
1,9,23,13,116,592590000
1,10,21,106,172,592590000
1,11,17,152,129,592590000
1,12,51,160,130,592590000
1,13,39,125,112,592590000
1,14,14,265,99,592590000
1,15,2,226,130,592590000
1,16,61,294,69,592590000
1,17,50,23,106,592590000
1,18,5,19,210,592590000
1,19,12,55,234,592590000
1,20,39,139,160,592590000
1,21,16,76,174,592590000
1,22,52,132,151,592590000
1,23,6,98,154,592590000
1,24,61,53,200,592590000
1,25,5,142,155,592590000
1,26,7,30,225,592590000
1,27,24,47,209,592590000
1,28,1,69,190,592590000
1,29,39,152,121,592590000
1,30,49,83,159,592590000
1,31,31,37,235,592590000
1,32,23,44,169,592590000
1,33,0,138,112,592590000
1,34,27,135,155,592590000
1,35,18,95,173,592590000
1,36,5,129,124,592590000
1,37,31,123,161,592590000
1,38,56,79,176,592590000
1,39,38,155,160,592590000
1,40,72,61,210,592590000
1,41,75,26,210,592590000
1,42,21,147,158,592590000
1,43,28,87,215,592590000
1,44,29,111,160,592590000
1,45,7,289,81,592590000
1,46,17,107,173,592590000
1,47,22,103,158,592590000
1,48,16,97,180,592590000
1,49,9,14,188,592590000
1,50,53,183,101,592590000
1,51,67,10,142,592590000
1,52,10,128,192,592590000
1,53,35,115,148,592590000
1,54,66,68,226,592590000
1,55,51,149,163,592590000
1,56,4,106,159,592590000
1,57,64,20,252,592590000
1,58,23,81,193,592590000
1,59,14,93,138,592590000
1,60,39,39,203,592590000
1,61,0,97,109,592590000
1,62,78,160,135,592590000
1,63,13,116,189,592590000
1,64,56,159,180,592590000
1,65,7,134,130,592590000
1,66,26,128,133,592590000
1,67,26,135,163,592590000
1,68,13,100,150,592590000
1,69,35,79,179,592590000
1,70,12,57,124,592590000
1,71,30,141,141,592590000
1,72,32,85,161,592590000
1,73,21,124,129,592590000
1,74,40,130,138,592590000
1,75,17,100,133,592590000
1,76,37,70,174,592590000
1,77,61,32,223,592590000
1,78,16,43,232,592590000
1,79,19,28,180,592590000
1,80,10,73,164,592590000
1,81,23,181,94,592590000
2,1,21,93,126,665800000
2,2,77,122,106,665800000
2,3,40,195,127,665800000
2,4,43,178,121,665800000
2,5,41,209,117,665800000
2,6,10,232,111,665800000
2,7,58,65,165,665800000
2,8,48,313,102,665800000
2,9,72,189,136,665800000
2,10,20,398,82,665800000
2,11,7,320,65,665800000
2,12,5,65,129,665800000
2,13,12,311,38,665800000
2,14,18,291,56,665800000
2,15,32,124,136,665800000
2,16,39,75,172,665800000
2,17,19,39,175,665800000
2,18,14,84,146,665800000
2,19,6,65,185,665800000
2,20,48,45,136,665800000
2,21,45,129,88,665800000
2,22,33,98,103,665800000
2,23,21,92,183,665800000
2,24,45,157,124,665800000
2,25,15,250,127,665800000
2,26,16,238,126,665800000
2,27,18,101,153,665800000
