# model_ID,resid_ID, disk_angle, dist2sk, disk2surf, vol
2,12,20,191,115,219070000
2,13,10,219,96,219070000
2,14,74,229,106,219070000
2,15,9,203,102,219070000
2,16,4,158,118,219070000
2,17,82,177,130,219070000
2,18,46,46,165,219070000
2,19,49,13,207,219070000
2,20,19,73,176,219070000
2,21,58,95,143,219070000
2,22,59,97,133,219070000
2,23,3,238,125,219070000
2,24,20,254,110,219070000
2,25,55,62,152,219070000
2,26,23,57,178,219070000
2,27,3,31,213,219070000
2,28,21,39,169,219070000
2,29,13,207,101,219070000
2,30,4,48,144,219070000
3,1,22,94,168,745590000
3,2,70,85,141,745590000
3,3,50,79,135,745590000
3,4,29,322,105,745590000
3,5,16,281,125,745590000
3,6,7,200,81,745590000
3,7,4,294,73,745590000
3,8,21,119,164,745590000
3,9,9,80,176,745590000
3,10,2,48,141,745590000
3,11,32,128,111,745590000
3,12,68,150,133,745590000
3,13,42,176,189,745590000
3,14,37,192,171,745590000
3,15,18,132,245,745590000
3,16,24,266,153,745590000
3,17,12,182,186,745590000
3,18,31,31,107,745590000
3,19,52,249,96,745590000
3,20,38,185,162,745590000
3,21,6,289,129,745590000
3,22,20,309,81,745590000
3,23,70,147,188,745590000
3,24,61,78,199,745590000
3,25,57,143,155,745590000
3,26,14,122,190,745590000
3,27,13,134,143,745590000
3,28,35,122,164,745590000
3,29,45,146,181,745590000
3,30,25,73,224,745590000
3,31,3,10,229,745590000
3,32,16,295,75,745590000
3,33,35,83,189,745590000
3,34,65,37,196,745590000
3,35,33,59,162,745590000
3,36,59,62,184,745590000
3,37,73,97,158,745590000
3,38,52,115,167,745590000
3,39,31,14,186,745590000
3,40,31,301,20,745590000
3,41,53,185,144,745590000
3,42,57,150,149,745590000
3,43,41,170,153,745590000
3,44,0,88,183,745590000
3,45,56,159,137,745590000
3,46,51,84,180,745590000
3,47,74,127,201,745590000
3,48,41,232,144,745590000
3,49,39,146,178,745590000
3,50,33,180,169,745590000
3,51,42,104,168,745590000
3,52,73,101,170,745590000
3,53,29,108,174,745590000
3,54,32,67,186,745590000
3,55,79,116,143,745590000
3,56,42,20,171,745590000
3,57,73,53,174,745590000
3,58,35,62,206,745590000
3,59,31,91,153,745590000
3,60,4,84,221,745590000
3,61,62,71,245,745590000
3,62,4,135,208,745590000
3,63,12,63,205,745590000
3,64,40,44,298,745590000
3,65,22,144,220,745590000
3,66,28,199,104,745590000
3,67,19,92,175,745590000
3,68,17,112,220,745590000
3,69,46,28,243,745590000
3,70,33,155,164,745590000
3,71,46,121,235,745590000
3,72,11,170,207,745590000
3,73,17,133,196,745590000
3,74,30,165,179,745590000
3,75,40,113,223,745590000
3,76,69,202,174,745590000
3,77,59,351,116,745590000
3,78,73,288,154,745590000
3,79,41,29,199,745590000
3,80,50,102,150,745590000
3,81,75,46,183,745590000
3,82,56,62,153,745590000
3,83,32,57,139,745590000
3,84,12,186,128,745590000
3,85,21,254,87,745590000
3,86,40,26,153,745590000
3,87,56,88,124,745590000
3,88,25,69,147,745590000
3,89,56,20,172,745590000
3,90,7,109,154,745590000
3,91,32,74,190,745590000
3,92,67,78,215,745590000
3,93,49,24,170,745590000
3,94,25,185,137,745590000
3,95,16,165,120,745590000
3,96,0,203,187,745590000
3,97,57,172,228,745590000
3,98,9,227,131,745590000
3,99,7,126,246,745590000
3,100,16,199,153,745590000
3,101,2,147,249,745590000
3,102,22,127,248,745590000
3,103,63,245,165,745590000
3,104,40,178,92,745590000
3,105,76,110,147,745590000
3,106,71,307,33,745590000
4,1,30,127,107,150480000
4,2,80,166,79,150480000
4,3,26,109,154,150480000
4,4,59,62,147,150480000
4,5,33,150,123,150480000
4,6,75,272,41,150480000
4,7,14,182,81,150480000
4,8,52,40,126,150480000
4,9,50,42,126,150480000
4,10,18,79,138,150480000
4,11,14,85,141,150480000
4,12,2,91,135,150480000
4,13,23,73,146,150480000
4,14,19,95,116,150480000
4,15,45,165,113,150480000
4,16,33,87,133,150480000
4,17,57,274,55,150480000
4,18,15,21,160,150480000
4,19,23,56,154,150480000
4,20,27,81,125,150480000
4,21,71,47,118,150480000
4,22,18,103,94,150480000
4,23,8,254,5,150480000
4,24,21,119,98,150480000
5,1,53,395,19,336640000
5,2,66,167,102,336640000
5,3,35,172,150,336640000
5,4,38,240,88,336640000
5,5,41,160,183,336640000
5,6,47,193,91,336640000
5,7,18,266,114,336640000
5,8,35,191,98,336640000
5,9,35,157,139,336640000
5,10,18,124,168,336640000
5,11,32,48,216,336640000
5,12,54,75,191,336640000
5,13,12,103,138,336640000
5,14,35,35,191,336640000
5,15,83,86,126,336640000
5,16,43,178,140,336640000
5,17,28,123,204,336640000
5,18,20,67,216,336640000
5,19,5,370,105,336640000
5,20,33,330,118,336640000
5,21,63,15,253,336640000
5,22,46,17,236,336640000
5,23,50,109,190,336640000
5,24,63,69,184,336640000
5,25,69,161,136,336640000
5,26,43,117,162,336640000
5,27,2,103,136,336640000
5,28,11,157,130,336640000
5,29,58,218,154,336640000
5,30,76,271,107,336640000
5,31,39,317,97,336640000
5,32,36,180,156,336640000
5,33,16,94,194,336640000
5,34,21,234,136,336640000
5,35,57,199,125,336640000
5,36,67,80,198,336640000
5,37,17,10,219,336640000
5,38,39,103,153,336640000
5,39,1,15,212,336640000
5,40,42,32,244,336640000
5,41,44,43,221,336640000
5,42,63,82,186,336640000
5,43,22,139,151,336640000
5,44,1,74,183,336640000
5,45,7,87,197,336640000
5,46,31,124,152,336640000
5,47,33,135,175,336640000
5,48,54,33,130,336640000
5,49,61,45,121,336640000
6,1,18,312,86,594860000
6,2,6,195,126,594860000
6,3,6,123,166,594860000
6,4,11,54,223,594860000
6,5,20,156,117,594860000
6,6,36,128,140,594860000
6,7,11,433,74,594860000
6,8,15,258,107,594860000
6,9,38,347,131,594860000
6,10,81,277,133,594860000
6,11,9,264,140,594860000
6,12,79,243,188,594860000
6,13,69,301,124,594860000
6,14,55,163,176,594860000
6,15,36,177,134,594860000
6,16,59,159,170,594860000
6,17,24,263,181,594860000
6,18,33,297,124,594860000
6,19,60,289,138,594860000
6,20,19,224,158,594860000
6,21,27,298,119,594860000
6,22,46,13,247,594860000
6,23,58,53,214,594860000
6,24,6,144,141,594860000
6,25,19,152,162,594860000
6,26,46,62,207,594860000
6,27,18,79,149,594860000
6,28,71,208,125,594860000
6,29,64,252,189,594860000
6,30,29,248,162,594860000
6,31,4,283,114,594860000
6,32,3,289,172,594860000
6,33,24,330,104,594860000
6,34,10,352,120,594860000
6,35,21,94,181,594860000
6,36,55,87,195,594860000
6,37,27,78,141,594860000
6,38,34,112,202,594860000
6,39,8,59,186,594860000
6,40,33,134,172,594860000
6,41,31,58,172,594860000
6,42,73,245,146,594860000
6,43,40,264,136,594860000
6,44,55,211,138,594860000
6,45,28,225,149,594860000
6,46,18,75,195,594860000
6,47,33,64,226,594860000
6,48,49,384,93,594860000
6,49,34,142,163,594860000
6,50,15,190,144,594860000
6,51,6,152,166,594860000
6,52,73,126,221,594860000
6,53,40,167,217,594860000
6,54,35,178,144,594860000
6,55,29,162,164,594860000
6,56,15,213,109,594860000
6,57,5,118,183,594860000
6,58,15,148,156,594860000
6,59,22,233,123,594860000
6,60,14,235,164,594860000
6,61,69,237,192,594860000
6,62,47,250,124,594860000
6,63,40,219,160,594860000
6,64,80,201,187,594860000
6,65,59,197,214,594860000
6,66,68,277,172,594860000
6,67,50,325,115,594860000
6,68,67,182,135,594860000
6,69,3,116,165,594860000
6,70,7,208,135,594860000
6,71,15,258,102,594860000
6,72,14,99,206,594860000
6,73,61,49,191,594860000
6,74,38,20,186,594860000
6,75,23,49,183,594860000
6,76,11,116,130,594860000
6,77,15,73,179,594860000
6,78,13,169,112,594860000
6,79,28,226,62,594860000
6,80,5,172,119,594860000
6,81,9,88,144,594860000
6,82,36,111,182,594860000
6,83,9,125,172,594860000
6,84,25,111,174,594860000
6,85,27,281,114,594860000
6,86,22,154,181,594860000
6,87,1,73,166,594860000
6,88,75,229,149,594860000
7,1,34,191,83,155960000
7,2,37,78,155,155960000
7,3,34,98,157,155960000
7,4,25,191,127,155960000
7,5,1,260,82,155960000
7,6,2,253,70,155960000
7,7,24,238,88,155960000
7,8,37,134,144,155960000
7,9,65,172,113,155960000
7,10,29,85,187,155960000
7,11,38,116,135,155960000
7,12,22,40,184,155960000
7,13,56,15,212,155960000
7,14,19,78,140,155960000
7,15,19,71,185,155960000
7,16,17,111,188,155960000
7,17,0,101,162,155960000
7,18,31,184,127,155960000
7,19,57,149,133,155960000
7,20,39,69,176,155960000
7,21,30,3,223,155960000
7,22,59,70,196,155960000
7,23,18,390,91,155960000
7,24,50,373,92,155960000
8,1,9,275,106,149500000
8,2,7,90,153,149500000
8,3,40,18,173,149500000
8,4,59,252,139,149500000
8,5,68,225,162,149500000
8,6,25,335,100,149500000
8,7,19,31,174,149500000
8,8,30,105,120,149500000
8,9,36,103,127,149500000
8,10,12,79,141,149500000
8,11,37,53,181,149500000
8,12,9,137,143,149500000
8,13,4,139,150,149500000
8,14,30,136,139,149500000
8,15,17,136,144,149500000
8,16,5,119,158,149500000
8,17,0,182,124,149500000
8,18,42,220,125,149500000
8,19,26,315,66,149500000
9,1,77,215,44,136860000
9,2,18,289,111,136860000
9,3,50,125,115,136860000
9,4,74,358,29,136860000
9,5,12,181,130,136860000
9,6,15,214,88,136860000
9,7,5,137,150,136860000
9,8,15,169,106,136860000
9,9,0,83,155,136860000
9,10,27,99,174,136860000
9,11,45,109,161,136860000
9,12,33,57,198,136860000
9,13,4,134,126,136860000
9,14,53,168,117,136860000
9,15,25,114,147,136860000
9,16,25,16,201,136860000
9,17,7,141,128,136860000
9,18,0,311,9,136860000
9,19,11,60,149,136860000
9,20,31,210,103,136860000
10,1,39,244,120,366700000
10,2,13,228,131,366700000
10,3,6,151,136,366700000
10,4,32,151,122,366700000
10,5,47,59,163,366700000
10,6,50,144,110,366700000
10,7,26,35,170,366700000
10,8,82,92,185,366700000
10,9,23,39,143,366700000
10,10,15,214,125,366700000
10,11,10,218,99,366700000
10,12,44,158,76,366700000
10,13,16,72,145,366700000
10,14,6,187,94,366700000
10,15,4,147,135,366700000
10,16,56,84,182,366700000
10,17,13,153,147,366700000
10,18,42,105,132,366700000
10,19,33,269,100,366700000
10,20,40,173,164,366700000
10,21,51,178,128,366700000
10,22,45,213,153,366700000
10,23,5,158,161,366700000
10,24,43,124,152,366700000
10,25,11,84,175,366700000
10,26,5,102,179,366700000
10,27,5,43,212,366700000
10,28,31,19,239,366700000
10,29,24,15,222,366700000
10,30,19,180,109,366700000
10,31,0,230,83,366700000
10,32,8,92,186,366700000
10,33,1,26,142,366700000
10,34,19,89,135,366700000
10,35,8,48,103,366700000
10,36,53,13,209,366700000
10,37,33,112,165,366700000
10,38,13,69,151,366700000
10,39,82,71,151,366700000
10,40,48,85,147,366700000
10,41,13,111,132,366700000
10,42,60,119,122,366700000
10,43,13,153,166,366700000
10,44,22,113,191,366700000
10,45,7,208,124,366700000
10,46,64,160,136,366700000
10,47,31,214,119,366700000
10,48,43,178,102,366700000
10,49,35,129,83,366700000
11,1,77,24,112,63002000
11,2,65,213,81,63002000
11,3,26,73,85,63002000
11,4,29,44,79,63002000
11,5,25,97,118,63002000
11,6,15,74,134,63002000
11,7,18,131,79,63002000
11,8,41,66,132,63002000
11,9,64,89,127,63002000
11,10,48,76,113,63002000
12,1,4,330,52,423360000
12,2,25,253,115,423360000
12,3,18,420,86,423360000
12,4,56,300,125,423360000
12,5,3,114,136,423360000
12,6,42,115,111,423360000
12,7,59,233,120,423360000
12,8,82,182,173,423360000
12,9,24,61,162,423360000
12,10,52,68,181,423360000
12,11,59,280,66,423360000
12,12,24,68,141,423360000
12,13,60,73,123,423360000
12,14,40,18,195,423360000
12,15,42,281,111,423360000
12,16,48,304,88,423360000
12,17,6,107,176,423360000
12,18,67,188,129,423360000
12,19,62,131,121,423360000
12,20,19,52,209,423360000
12,21,2,142,147,423360000
12,22,62,186,123,423360000
12,23,38,98,152,423360000
12,24,37,134,127,423360000
12,25,29,90,173,423360000
12,26,30,165,103,423360000
12,27,3,190,111,423360000
12,28,37,106,171,423360000
12,29,30,128,162,423360000
12,30,24,66,213,423360000
12,31,26,133,131,423360000
12,32,51,64,184,423360000
12,33,10,76,170,423360000
12,34,52,115,188,423360000
12,35,1,17,206,423360000
12,36,53,74,152,423360000
12,37,6,118,144,423360000
12,38,30,159,128,423360000
12,39,48,182,113,423360000
12,40,25,140,159,423360000
12,41,15,46,227,423360000
12,42,64,82,181,423360000
12,43,20,99,175,423360000
12,44,24,65,175,423360000
12,45,49,135,176,423360000
12,46,34,88,203,423360000
12,47,19,170,171,423360000
12,48,49,317,100,423360000
12,49,27,191,120,423360000
12,50,35,146,117,423360000
12,51,44,147,169,423360000
12,52,45,203,107,423360000
12,53,57,52,221,423360000
12,54,52,59,198,423360000
12,55,62,53,196,423360000
12,56,26,42,178,423360000
12,57,30,31,198,423360000
12,58,37,25,178,423360000
12,59,22,61,152,423360000
12,60,11,76,179,423360000
12,61,7,92,131,423360000
12,62,5,258,126,423360000
13,1,73,140,140,178950000
13,2,59,157,118,178950000
13,3,34,86,124,178950000
13,4,9,146,121,178950000
13,5,16,137,135,178950000
13,6,34,83,155,178950000
13,7,10,167,88,178950000
13,8,32,42,191,178950000
13,9,19,118,116,178950000
13,10,30,137,122,178950000
13,11,58,181,108,178950000
13,12,78,217,119,178950000
13,13,4,130,126,178950000
13,14,55,152,103,178950000
13,15,56,81,132,178950000
13,16,35,103,124,178950000
13,17,23,152,143,178950000
13,18,27,215,132,178950000
13,19,10,232,99,178950000
13,20,81,66,178,178950000
13,21,48,200,78,178950000
13,22,4,140,115,178950000
13,23,6,179,85,178950000
14,1,52,166,103,122280000
14,2,13,97,132,122280000
14,3,24,52,109,122280000
14,4,1,141,53,122280000
14,5,11,121,75,122280000
14,6,51,88,176,122280000
14,7,25,105,134,122280000
14,8,59,55,147,122280000
14,9,41,15,174,122280000
14,10,41,27,145,122280000
14,11,39,85,102,122280000
14,12,6,51,143,122280000
14,13,53,59,117,122280000
14,14,51,83,62,122280000
15,1,62,259,80,78698000
15,2,29,80,144,78698000
15,3,26,120,116,78698000
15,4,51,69,156,78698000
15,5,7,71,147,78698000
15,6,54,37,173,78698000
15,7,25,139,119,78698000
15,8,33,77,135,78698000
15,9,19,55,162,78698000
15,10,21,129,128,78698000
15,11,20,149,110,78698000
16,1,10,216,41,111270000
16,2,36,266,78,111270000
16,3,18,362,64,111270000
16,4,19,319,96,111270000
16,5,55,66,170,111270000
16,6,28,46,172,111270000
16,7,38,123,127,111270000
16,8,31,61,170,111270000
16,9,52,186,124,111270000
16,10,20,130,172,111270000
16,11,38,134,153,111270000
16,12,5,153,127,111270000
16,13,13,149,104,111270000
16,14,70,175,109,111270000
16,15,5,22,196,111270000
16,16,59,117,136,111270000
16,17,24,94,161,111270000
16,18,1,104,153,111270000
17,1,27,28,59,105600000
17,2,24,239,61,105600000
17,3,21,240,95,105600000
17,4,26,199,126,105600000
17,5,37,67,195,105600000
17,6,0,132,167,105600000
17,7,20,55,192,105600000
17,8,64,160,97,105600000
17,9,9,100,171,105600000
17,10,29,137,149,105600000
17,11,24,44,194,105600000
17,12,26,144,123,105600000
17,13,5,86,156,105600000
17,14,25,182,144,105600000
17,15,40,221,107,105600000
17,16,19,76,157,105600000
17,17,3,133,127,105600000
17,18,45,139,52,105600000
17,19,15,49,108,105600000
18,1,19,412,94,244330000
18,2,6,297,125,244330000
18,3,17,260,110,244330000
18,4,7,44,119,244330000
18,5,36,89,179,244330000
18,6,28,181,106,244330000
18,7,6,149,127,244330000
18,8,38,18,218,244330000
18,9,19,77,154,244330000
18,10,13,7,229,244330000
18,11,57,113,112,244330000
18,12,41,50,187,244330000
18,13,3,80,171,244330000
18,14,48,87,193,244330000
18,15,61,196,123,244330000
18,16,0,138,133,244330000
18,17,6,135,159,244330000
18,18,43,66,182,244330000
18,19,14,138,167,244330000
18,20,16,45,229,244330000
18,21,6,99,197,244330000
18,22,59,114,188,244330000
18,23,58,157,147,244330000
18,24,41,168,147,244330000
18,25,7,207,147,244330000
18,26,9,167,159,244330000
18,27,25,195,148,244330000
18,28,70,237,148,244330000
18,29,48,214,154,244330000
18,30,43,158,153,244330000
18,31,65,157,156,244330000
18,32,20,213,138,244330000
18,33,5,174,148,244330000
18,34,39,361,51,244330000
18,35,3,114,153,244330000
19,1,19,169,32,52906000
19,2,66,42,112,52906000
19,3,4,17,143,52906000
19,4,42,30,115,52906000
19,5,17,192,50,52906000
19,6,16,129,101,52906000
19,7,6,156,70,52906000
19,8,11,83,100,52906000
19,9,47,21,142,52906000
19,10,50,67,100,52906000
20,1,7,44,164,55481000
20,2,13,146,115,55481000
20,3,0,149,78,55481000
20,4,52,122,106,55481000
20,5,53,58,167,55481000
20,6,60,138,94,55481000
20,7,25,165,78,55481000
20,8,2,63,163,55481000
20,9,22,133,105,55481000
20,10,31,149,84,55481000
20,11,45,54,164,55481000
21,1,12,286,31,69614000
21,2,50,194,91,69614000
21,3,66,199,71,69614000
21,4,22,105,124,69614000
21,5,51,51,147,69614000
21,6,53,68,135,69614000
21,7,17,74,152,69614000
21,8,49,37,183,69614000
21,9,25,65,129,69614000
21,10,21,141,84,69614000
22,1,3,147,122,56734000
22,2,27,110,134,56734000
22,3,49,67,139,56734000
22,4,34,106,138,56734000
22,5,17,90,130,56734000
22,6,58,97,141,56734000
22,7,13,26,160,56734000
